CUST_NO,AGE,CHILDREN_CNT,CUST_START_DT,EDU_CODE,GENDER_CODE,INCOME_RANGE_CODE,WORK_MTHS,CreditCard_b,ForEx_b,Trust_b,Loan_b,cc_BuyFreq,fx_BuyFreq,ln_BuyFreq,wm_BuyFreq
FPTA3UJO-TUFBHJI,1.0,0.0,8363.0,6.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WRGTWDJMX-JEWGUG,1.0,0.0,2106.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,5.0
M-DLXINFU0MVPL0M,1.0,0.0,7139.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
LVNIJIIRE26O0XVG,2.0,0.0,7569.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
YNVXF_J4OEQ-68V0,1.0,0.0,7960.0,6.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUJ-L5KQA6LADS0W,2.0,0.0,7243.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8YWYUCSF52KVY0CG,1.0,0.0,7153.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XW9UZLI5JBHDTIXM,1.0,0.0,7236.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1RFZOP26VSYEL8E8,4.0,0.0,3550.0,5.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0
5AZPDPWMUJQTHNAW,2.0,0.0,8534.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOBEHDRWYF3XPJV4,4.0,0.0,2981.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TVC726QOYDX33WJM,2.0,0.0,9193.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UD97S6M7HRJRW27E,1.0,0.0,7211.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0
UD2BR2T3-4H1PIPK,1.0,0.0,8034.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AG-C0V3BLARL3NBM,1.0,0.0,6587.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0
H4KQI3D7UFGQ1JIA,1.0,0.0,7803.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JH59MTO5VDT25U0Y,4.0,0.0,8442.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TNTGR1QZPDCBDMHC,4.0,0.0,5019.0,3.0,1.0,2.0,1.0,0.0,10.0,0.0,2.0,1.0,3.0,0.0,4.0
MRY5GDE17KQM1CXE,4.0,0.0,8414.0,6.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LW_D0YPVBXTQKQSC,4.0,0.0,3731.0,3.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U4XRBOG7LZSC7LTO,4.0,0.0,3824.0,3.0,0.0,1.0,2.0,0.0,121.0,0.0,0.0,0.0,7.0,0.0,1.0
L4F11S_NNTTMIMOS,2.0,0.0,8323.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PED-JB0T5IDD2NSC,2.0,0.0,9105.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PW6PI4EN5YO5RGPC,1.0,0.0,8310.0,2.0,1.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0
JBOAEQH0AMJW6R0E,1.0,0.0,7673.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
LVFMR0SQISFBPXJM,2.0,0.0,7611.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
S3XTDQLENFEHPVL0,2.0,0.0,4947.0,3.0,1.0,2.0,1.0,12.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
7MYS1DKLKYYDIRJM,1.0,0.0,7483.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POQ8FWZZSXFOVDSO,1.0,0.0,8632.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
D-2MJ88IFIMAZ_BG,1.0,0.0,7912.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4ZV1GTOLIX6TKXO,1.0,0.0,5689.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BDFAEAPVVEGF4IHY,2.0,0.0,2119.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0
EXVIK1HO_KDLUQCE,1.0,0.0,6446.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-143BJYRLKJJ8TM8,2.0,0.0,7247.0,2.0,1.0,2.0,1.0,2.0,281.0,0.0,0.0,0.0,4.0,0.0,0.0
S-P9V3FAEXDX0WK8,2.0,0.0,6467.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E-P1S6Y_IKCVGYTW,1.0,0.0,7960.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8RB8OLRDMEKWZQTK,1.0,0.0,7456.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
EFXRRWEJG5PLAOSM,1.0,0.0,9305.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZQXJDBRM_QD1H9K8,2.0,0.0,7845.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
PJCLYYRIN2BJYELU,2.0,0.0,7974.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGRSVW9HG0EJPJ0S,2.0,0.0,5859.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SJAAURWLLCBDPUTO,2.0,0.0,8232.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,38.0,0.0,0.0,1.0,0.0
EBFBWQV_IPCALA3Q,1.0,0.0,2563.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
ZKRU7FIE2UA7BROG,1.0,0.0,9344.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DGFABH6NQRUV0KEI,2.0,0.0,9238.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
MYNDD3ZZNMQW_ZUQ,2.0,0.0,8055.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M28PHJFVP2ZIVEGI,1.0,0.0,6420.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1XWD_BNFNALKM84,2.0,0.0,7972.0,3.0,0.0,1.0,1.0,2.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0
FEXGOA391GGZWNBY,2.0,0.0,8287.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6GKWZCU3ITCOKHZG,1.0,0.0,8170.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
LLOMKJB5FDTB5YLG,2.0,0.0,6407.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0KXP3CQ4II-TIGQY,1.0,0.0,7671.0,3.0,0.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0
YNKZKCRLUEFIQLI4,1.0,0.0,6393.0,3.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EKRB5GMEVSZKTDCS,1.0,0.0,6585.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IKVZGVKE_QO_GTRW,1.0,0.0,9311.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9RECXVF8OIVMJ4_U,1.0,0.0,6600.0,3.0,0.0,1.0,1.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
OKLI6XCI-ZT2TOZO,2.0,0.0,6560.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
ZPSBHDR5LHP15FPE,1.0,0.0,7454.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L3O0ORGM1LPK0URS,4.0,0.0,3256.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
C8C1WCCDEIUNAY0C,4.0,0.0,7083.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6P9UY2A_YYQIQABE,4.0,0.0,1081.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
DOKYQ39OQQNOIF3Y,4.0,0.0,4684.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRUKRZETA79CPL8O,4.0,0.0,4065.0,3.0,0.0,3.0,1.0,0.0,882.0,0.0,3.0,0.0,24.0,0.0,7.0
NLWUS7XVVLOJH_GC,4.0,0.0,3737.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
KO1KJCQ0EZJIXKK0,4.0,0.0,4915.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
T3N0TXOND4ZLXGP8,4.0,0.0,1877.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
_YNFDFYEBOS6CB2A,4.0,0.0,2507.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
VJDZLH21WUBQL84S,4.0,0.0,4555.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
OLBPQETQVVUMC9NC,4.0,0.0,8295.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC8UDBJT8J7QLUJW,4.0,0.0,8790.0,3.0,1.0,3.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3KB4MABVSOQ5VA_I,4.0,0.0,3438.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4U8XKEFK80KF-2YM,4.0,0.0,4878.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRGQ-3ABGNMDR-IS,4.0,0.0,9070.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
MCMRW9S9GDMJGZ1U,4.0,2.0,3954.0,3.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
VG3X_VLJWLUZL714,4.0,3.0,7699.0,3.0,0.0,1.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
CVXWE_XJSJ1BHF74,4.0,0.0,3737.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RZC0XAS6QFFUGCU8,4.0,0.0,616.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JCEG_KTTXPSMSQMU,4.0,0.0,1043.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
EMGEW3U0VYDMMQ6O,4.0,0.0,1465.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0
GJMUU9-JB9CQKTSE,4.0,0.0,3037.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
OSNK2KFQWJLSGPT0,4.0,2.0,2322.0,4.0,0.0,1.0,1.0,0.0,23.0,0.0,1.0,0.0,4.0,0.0,7.0
5JWF_QCELGN0EJ1K,4.0,0.0,933.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
YCPFTXBDMNXMSJ4A,4.0,0.0,7876.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6KJJ8ODXD6K4HMVE,4.0,0.0,7658.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8I-GV-JUH8W0XZG,4.0,0.0,4635.0,2.0,0.0,1.0,1.0,2.0,18.0,0.0,0.0,0.0,5.0,0.0,0.0
VPQSJCLFZGEO1DGY,3.0,0.0,3801.0,5.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FR7OXISVCFM4NNTI,4.0,0.0,5377.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
FUESENKTRMVGDNAE,4.0,0.0,2604.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5M6VT0EXVAGZHAI4,4.0,0.0,3387.0,2.0,1.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
MELLAQREF2MVOTHA,3.0,0.0,4620.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CE3C9OCMIQCDHIQE,1.0,0.0,8244.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J183VCUWTOGWRQOI,3.0,0.0,7559.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
_7XYM5MMV4P7AOAA,4.0,0.0,8440.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNN053QH0JMDYJZI,3.0,0.0,5955.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KJ21BTYOVTYORLI0,2.0,0.0,6939.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
IQU3WM2UBRYYTBAU,4.0,0.0,2918.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
UZNH41OXUVDAJ8JM,4.0,0.0,7187.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HQ3ZHBRASNFQNYFG,4.0,0.0,7639.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5QOEQLWKJUAK0A9E,4.0,0.0,6214.0,2.0,1.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
QCKKD4ZG7PJNHK18,4.0,0.0,5028.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
BWHISTGOQGBMQFAS,4.0,0.0,1207.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SWOINZ2Q6LC-KRGC,2.0,0.0,7489.0,2.0,0.0,1.0,1.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
WSYXA0UUFMKERRSY,4.0,0.0,8037.0,6.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
GMPBPQYASZNUPFI0,4.0,0.0,2919.0,4.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ESKSRW4CWYZFW_XY,4.0,0.0,2206.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YFBMHGSV5AMBPUUY,4.0,0.0,1072.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
IHYA9RUTG6BVMYI0,4.0,0.0,5544.0,3.0,1.0,2.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
JWQ34E5H48DEDHK4,4.0,0.0,4747.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4BO3LK8BYXXIJUZQ,4.0,0.0,8870.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5W9N3IDPUNPMLUVE,2.0,0.0,9038.0,3.0,1.0,1.0,1.0,21.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
DHP_FD0ZFJC3KV6E,4.0,0.0,8076.0,6.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0
1L7PKH_CWTPV7NJC,4.0,0.0,7524.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MST89-M4KONY0DIS,3.0,0.0,2540.0,3.0,1.0,2.0,1.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUO8_ZR6BAV8A-AU,1.0,0.0,6760.0,5.0,1.0,1.0,1.0,4.0,8.0,0.0,0.0,0.0,120.0,0.0,0.0
XBFYWDF9LLAR2R2K,1.0,0.0,9045.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8UJT9Y_O7ET8VNGY,1.0,0.0,8323.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-OA2ODO48EBG5OQU,1.0,0.0,6963.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRUIGEQZ8OS1SNSQ,1.0,0.0,9273.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P-HK-QYGP3GRULHY,3.0,0.0,7953.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HRIMP7VJFSSMQS_K,1.0,0.0,7534.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
DBJ4DV05RFUQCBI8,1.0,0.0,6365.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
P3O0T6SOFEF3QPQ4,1.0,0.0,8729.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HBCDI6GZPTKO2B1G,1.0,0.0,8825.0,3.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6KC9BRRLKPVGBNPS,1.0,0.0,9186.0,4.0,1.0,1.0,1.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0
VPTYQVAVUGVNTVCS,1.0,0.0,8275.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HXJSQR6LCG1N-SGA,1.0,0.0,9449.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0FJFSEWPLGQJOEQM,1.0,0.0,9378.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IZNS-W7XY6XD-6LQ,1.0,0.0,8944.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
KNVJEXZP1FTVVQXS,1.0,0.0,8363.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
FNSEPGYTVH_RP8WK,1.0,0.0,7580.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
8VBZEBLKNFJFDLB4,4.0,0.0,8868.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q7_TPKHI6VMHPWE4,1.0,0.0,7608.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BVGAT9FJOQKNOXD0,1.0,0.0,6980.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
VDUQ_XPL548MB2SA,1.0,0.0,7644.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0
NZBARQQYNHHT0LNI,3.0,0.0,7751.0,3.0,0.0,1.0,1.0,0.0,29.0,0.0,2.0,0.0,4.0,0.0,0.0
PJ38B5ZWQHZ6KXAS,1.0,0.0,9123.0,4.0,0.0,1.0,1.0,2.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0
PPK5YYQB5IRYBBQE,1.0,0.0,8729.0,4.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5H4XZLRVH1FYSHFE,1.0,0.0,7467.0,3.0,0.0,1.0,1.0,0.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0
OOKYESMBJYZUWDIE,1.0,0.0,9515.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
QDNRFKTU74CQQJD4,1.0,0.0,8475.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DWGCHJ81OAR9GDXG,1.0,0.0,8118.0,3.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGKU62MSUMZKRL_C,1.0,0.0,6279.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X55FK3DKVV3DMAYC,1.0,0.0,8780.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1ODLB4WFCKWBLZM,1.0,0.0,7859.0,3.0,0.0,1.0,1.0,0.0,10.0,0.0,11.0,0.0,3.0,0.0,0.0
Y7Q9HZBODX6EK7KG,1.0,0.0,7162.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0
FX8FE3RTHMKA4FX0,1.0,0.0,7814.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0
BPMC7_89POJWBNNW,1.0,0.0,9002.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5VPHUTCLS0TPJYGG,1.0,0.0,8283.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LF0G8QJDIRZWSXRM,1.0,0.0,8295.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4IN7BNO2JC8NAEGE,1.0,0.0,9393.0,3.0,0.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JOEGLUG5EKXCOHRA,1.0,0.0,8181.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DFDFA889A4PGIVQK,1.0,0.0,7831.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YOL0QWYBUCTN6LS4,1.0,0.0,7194.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FJEFDQCUZ6ZCFZVC,1.0,0.0,6561.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B-GU1LNSJ_00OOO8,3.0,0.0,9547.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U1-HYI3_MYPNLHTE,1.0,0.0,8393.0,3.0,0.0,1.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
WFF-WUD7JNOOBHR4,1.0,0.0,9554.0,3.0,0.0,1.0,1.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
HHI7ED11N54ZOJRM,4.0,0.0,7106.0,6.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4ZPRCDRLIYCUCMW8,4.0,2.0,7184.0,6.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0
N6S2DO5SX7BJ--PS,4.0,0.0,4573.0,6.0,0.0,1.0,1.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
UUQHBWJLGPD6Y8AQ,4.0,0.0,9144.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
HK1HKZU63N9OV8YE,4.0,0.0,2465.0,5.0,1.0,1.0,1.0,118.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0
OAK6XOZXELPKMFWS,4.0,0.0,9562.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
YUWOY3SPBHYIURCM,4.0,0.0,3957.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AWWJ4KQ93OMZIFD8,4.0,0.0,1035.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
WJ9-3ZJBDMWCVDJY,4.0,0.0,5543.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHN7EFKPCUWOHNSS,4.0,0.0,3963.0,4.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VJWANNXHKLJQXNZE,4.0,0.0,9540.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
EPUJ78WDDNLF_HUI,4.0,0.0,1067.0,5.0,0.0,1.0,2.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9F5N88PUAEMTBPJE,4.0,0.0,2390.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
1Z5KHYUG8ZGUFOPA,4.0,0.0,6648.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNUV0L8WGFQTXCYY,4.0,0.0,8329.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
_-CV4FXYZHLT9OBI,4.0,0.0,3877.0,3.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
JEI_9HB3DDX7QB4C,4.0,0.0,8568.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JZVQSFTY4FANVXJQ,4.0,0.0,8763.0,6.0,0.0,1.0,1.0,0.0,85.0,0.0,0.0,0.0,29.0,0.0,0.0
QPTMEJCR8O7DCLB8,1.0,0.0,8399.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3TZXHJSKO4IHVNEM,3.0,0.0,7357.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
K7BVLIANFHCPTORE,1.0,0.0,9263.0,2.0,1.0,2.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
